Episode_number,yaw,pitch,roll,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
24,1.3473197256542637,0.1606906529519106,1.2838575738641274,4.016710996627808,1.250846266746521,6.499999999999997,0.208021879196167,10.2,125,114,11
25,2.1448757794660893,1.5707963267948966,1.6206165628050906,3.33854341506958,2.266917586326599,6.499999999999997,0.21272897720336914,-178.1,187,170,17
26,2.1147661080068945,0.9972832223717996,1.2523460904487416,2.502641201019287,1.0736237540841103,7.099999999999997,0.1704850196838379,19.4,140,131,9
27,1.5311345968717691,1.5707963267948966,1.1505996131856215,1.2501643300056458,0.5434109531342983,6.799999999999997,0.19569993019104004,18.9,146,133,13
28,1.129616846379916,0.411516846067488,2.0344439357957023,1.337918072938919,1.1426779627799988,6.499999999999997,0.15188193321228027,15.2,107,100,7
29,1.9944652486724126,0,2.092630606609307,1.7294102311134338,1.7778192162513733,7.099999999999997,0.16261911392211914,12.2,127,117,10
30,1.8442573138851408,1.5707963267948966,1.786881299091683,2.6774160861968994,3.1022324562072754,6.1999999999999975,0.20738792419433594,-178.8,240,216,24
31,2.0227826568322813,1.5707963267948966,1.4646395252822604,1.3180731534957886,2.1136341094970703,6.499999999999997,0.19742393493652344,18.8,178,159,19
32,1.6642731079534858,1.5707963267948966,2.390663591191853,1.4260174036026,2.0292625427246094,6.1999999999999975,0.19221091270446777,13.0,171,158,13
33,0.5754246505352849,0,0.3416154906478072,0.5572824440896511,1.8976073563098907,3.1999999999999993,0,17.799999999999997,57,56,2
34,0.7354397676755057,0,0.6823165548747483,2.4532294273376465,2.2030787467956543,6.499999999999997,0.21180009841918945,25.4,162,151,11
35,1.5350972141155723,0.24236585103896327,0.37298772180006107,1.0386123061180115,2.9302449226379395,2.0,0,2.5999999999999996,39,39,1
36,1.0916860327345053,0.6687427032023717,1.9437840485949573,2.17062771320343,0.8009958863258362,7.099999999999997,0.2130110263824463,15.999999999999998,167,155,12
37,0,0,0,0,0,0,0,0,0,0,0
38,1.5707963267948966,0.04001067435398893,1.8490959858000087,2.4824137687683105,3.7782669067382812,6.499999999999997,0.20839190483093262,15.7,179,163,16
39,0.7853981633974485,0.060036058445278435,0.7717003900245828,1.4787985384464264,2.3373712301254272,6.1999999999999975,0.22611594200134277,19.8,146,128,18
40,1.5964317353165742,1.5707963267948966,1.1646075243758969,2.03337424993515,1.9632473587989807,6.1999999999999975,0.1654369831085205,18.9,177,159,18
41,0.8117078806503707,1.5707963267948966,0.7727406115633966,2.7073570489883423,1.6247456073760986,6.499999999999997,0.2034440040588379,21.799999999999997,122,108,14
42,1.9631364710104122,1.5707963267948966,2.0005586058915847,4.2811973094940186,1.0393065810203552,7.099999999999997,0.15627694129943848,30.39999999999999,138,124,14
43,0.260602391747341,0.060036058445278435,0.23374318086890145,1.613996982574463,0.6758309751749039,4.999999999999998,0,14.6,53,51,3
44,1.9756881130799793,0,1.735945004209523,1.8269569873809814,1.635546252131462,7.099999999999997,0.18474197387695312,26.099999999999998,157,138,19
45,0.3392926144540448,0.020001333573390494,0.06114816264930122,1.0,1.0695640444755554,2.0,0,1.5,22,23,0
46,1.5993599846336566,0.04001067435398893,1.65270222886083,1.6058995723724365,1.2867872714996338,6.799999999999997,0.21297812461853027,21.4,198,178,20
47,1.999574354240913,0.5468509506959444,1.3489015856583335,1.8533929586410522,3.0820741653442383,6.499999999999997,0.20803499221801758,18.1,138,118,20
48,1.473069419436178,0.6435011087932845,0.04441521524691072,2.689189076423645,1.794901967048645,6.499999999999997,0.19247102737426758,22.5,169,152,17
49,1.312025434831199,1.5707963267948966,1.017502001472604,1.3142396211624146,1.4455471634864807,6.499999999999997,0.2188429832458496,19.5,110,101,9
50,1.9922155336827008,1.5707963267948966,1.5804734440620474,2.6839884519577026,3.9028522968292236,6.1999999999999975,0.26721692085266113,19.8,212,191,21
51,0.5585993153435626,0.9272952180016121,0.26060239174734107,0.5267201364040375,0.6090454012155533,2.5999999999999996,0,11.399999999999997,56,55,2
52,1.3218336210021797,1.1197695149986353,2.356194490192345,2.0142321586608887,1.837050974369049,7.099999999999997,0.21434307098388672,38.89999999999999,213,187,26
53,0,0,0,0,0,0,0,0,0,0,0
54,1.4559197213779975,1.5707963267948966,1.332187004286696,1.3156197667121887,2.226733446121216,6.499999999999997,0.21432280540466309,38.69999999999999,190,171,19
55,0.8441539861131712,0.08008558003365902,0.4444192099010989,2.4089118242263794,2.64834001660347,6.1999999999999975,0.21999096870422363,10.5,101,91,10
56,1.2782345603910492,0.3257294872946302,1.142310099749119,1.0828424096107483,2.1745857894420624,6.499999999999997,0.2068791389465332,21.0,182,165,17
57,3.141592653589793,0,3.141592653589793,1.3658510148525238,2.535767078399658,6.499999999999997,0.2145240306854248,10.4,92,88,4
58,0,0,0,0,0,0,0,0,0,0,0
59,0.6857295109062864,1.5707963267948966,0.0554985052457169,2.310002565383911,1.09498780220747,6.499999999999997,0.21679091453552246,22.599999999999998,116,102,14
60,1.3886280163221332,0.5704371093999221,1.252141737738804,3.3700098991394043,1.1265648007392883,6.499999999999997,0.15801620483398438,33.39999999999999,167,146,21
61,0,0,0,0,0,0,0,0,0,0,0
62,2.0100585266229842,1.5707963267948966,1.9295669970654685,1.9170179516077042,1.2016135156154633,6.499999999999997,0.2242269515991211,28.299999999999997,197,175,22
63,1.590927834925299,0.020001333573390494,1.8299836251471853,1.5718030333518982,1.4948208630084991,6.499999999999997,0.21711206436157227,20.0,158,139,19
64,1.2924966677897853,1.5707963267948966,1.2793395323170296,3.036494731903076,1.4453801289200783,6.1999999999999975,0.17461919784545898,14.2,183,166,17
65,0.10379234045704286,0,0.04441521524691085,1.613728404045105,0.7237986326217651,2.0,0,7.6000000000000005,18,19,0
66,0.5667292175235064,0.22181447049679445,0.3587706702705723,0.6896119564771652,0.5122946044430137,2.3,0,-267.9,61,59,3
67,3.098141758198263,1.5707963267948966,1.590274382611424,1.5227011442184448,2.173271417617798,6.799999999999997,0.2167949676513672,15.9,164,141,23
68,1.7126933813990604,1.5707963267948966,1.4784669920632976,1.7235347479581833,1.737024188041687,6.799999999999997,0.19394588470458984,23.5,164,147,17
69,1.3876855095324125,0.32572948729463,2.4668517113662407,2.5081470012664795,1.8675332069396973,5.599999999999998,0,8.5,100,95,6
70,1.5707963267948963,0,2.173083672929861,1.6600692868232727,1.9377853870391846,6.799999999999997,0.20963406562805176,22.099999999999998,207,188,19
71,1.6951513213416578,1.5707963267948966,2.062605502783595,0.7979806810617447,2.443306803703308,6.499999999999997,0.19950008392333984,27.999999999999993,144,132,12
72,2.866682812109121,1.5707963267948966,2.6954871046463897,1.3870505467057228,1.2433826923370361,6.799999999999997,0.21674799919128418,25.299999999999997,173,150,23
73,1.289317028266854,1.5707963267948966,1.138388551224359,2.6892576217651367,1.0333897471427917,7.099999999999997,0.22951889038085938,15.0,152,131,21
74,0.6747409422235527,1.5707963267948966,0.2889754099925665,1.5677975416183472,2.1048574447631836,6.499999999999997,0.21663284301757812,16.0,140,126,14
75,2.302192989816376,1.5707963267948966,2.297438667476622,1.5,2.8595381379127502,6.499999999999997,0.21218085289001465,18.1,201,174,27
76,1.6761737659838392,1.5707963267948966,2.462765932263223,0.9536834582686424,2.869324266910553,6.499999999999997,0.1948091983795166,11.4,107,96,11
77,0,0,0,0,0,0,0,0,0,0,0
78,0.9505468408120751,0,1.9222411207984482,2.33556592464447,3.2137339115142822,6.799999999999997,0.1917409896850586,13.8,127,115,12
79,1.4266419396817425,0.020001333573390494,1.6692424860075297,0.7301106601953506,1.51632821559906,6.499999999999997,0.22242212295532227,12.9,96,89,7
80,0,0,0,0,0,0,0,0,0,0,0
81,1.659452208662334,1.5707963267948966,1.2256386769522285,2.317134380340576,1.7816438674926758,6.799999999999997,0.20206689834594727,11.4,150,135,15
82,1.3494818844471055,0.06003605844527845,3.0560873599115883,1.1786137819290161,1.0,6.499999999999997,0.21448111534118652,17.7,142,128,14
83,1.2442148921042782,0.1001674211615598,1.1999050379822342,1.2145413011312485,2.7040789127349854,6.499999999999997,0.21553277969360352,14.600000000000001,123,112,11
84,1.9347752833045406,0.08008558003365902,1.4039411663951076,3.067850351333618,2.4280669689178467,6.1999999999999975,0.22587800025939941,11.5,119,107,12
85,1.6295521495106193,1.5707963267948966,2.0736395377227574,1.079971432685852,1.0,7.399999999999997,0.19718289375305176,29.79999999999999,121,101,20
86,0.9994588469612699,0.26302220290846895,2.034443935795703,1.2740904986858368,1.6470520496368408,6.499999999999997,0.2118968963623047,21.999999999999996,142,126,16
87,0,0,0,0,0,0,0,0,0,0,0
88,1.2490457723982544,1.5707963267948966,1.1618884978439712,1.982134222984314,2.300973057746887,6.499999999999997,0.19213604927062988,23.4,162,142,20
89,1.3644724327651792,0,1.182477608622431,5.672750949859619,1.1843859404325485,6.499999999999997,0.22422504425048828,15.3,164,147,17
90,1.587188301102902,1.5707963267948966,1.3749274833160778,2.213841676712036,2.02195405960083,6.499999999999997,0.20854496955871582,18.8,149,135,14
91,0.5404195002705843,0,1.9347752833045404,0.8421177864074707,4.316729307174683,6.799999999999997,0.2122797966003418,18.9,121,109,12
92,0.5317240672588056,0.5468509506959441,1.1760052070951352,2.403254508972168,1.3967502415180206,6.799999999999997,0.21233010292053223,13.7,115,102,13
93,0.8934098880974946,1.5707963267948966,2.1112158270654797,1.3664603233337402,2.6314128637313843,6.499999999999997,0.21384906768798828,11.7,139,123,16
94,0.7283173809911837,0.020001333573390494,0.0748598477107669,1.383689358830452,1.032893966883421,6.1999999999999975,0.2083439826965332,14.799999999999995,107,98,9
95,1.3932001595114087,0.6435011087932844,1.2606282660069106,3.103013038635254,2.13657346367836,6.1999999999999975,0.19633197784423828,28.899999999999995,126,113,13
96,1.9264322110956562,1.5707963267948966,1.0906212971913698,1.7733964920043945,3.298147439956665,6.1999999999999975,0.16623210906982422,12.9,132,116,16
97,2.0576955586061656,0,2.646705211158719,0.8562022894620895,1.275652676820755,6.499999999999997,0.21792387962341309,24.799999999999997,134,120,14
98,1.3871740006256164,0.3257294872946301,0.4554510712508935,1.1108527928590775,1.9945105612277985,3.499999999999999,0,6.4,84,81,4
99,2.7049654937762524,0.10016742116155981,2.5899376710612465,2.1724164485931396,3.165346145629883,6.799999999999997,0.21428298950195312,14.0,135,117,18
100,1.0729739941778955,0.04001067435398892,0.9484934556076893,1.7076877355575562,1.2864192128181458,6.499999999999997,0.22689604759216309,12.5,113,100,13
101,1.6262948320406134,1.5707963267948966,1.6262948320406134,0.9955775500275195,3.85578989982605,6.499999999999997,0.2094111442565918,10.9,121,109,12
102,1.5707963267948966,1.5707963267948966,1.5707963267948963,1.9646003246307373,2.1577250957489014,7.099999999999997,0.17369794845581055,18.2,142,125,17
103,1.025141272267905,0.20135792079033077,0.855704627516073,1.709790825843811,2.1096643209457397,6.799999999999997,0.22998809814453125,15.0,118,106,12
104,1.675177479745227,1.5707963267948966,1.692415350056243,1.8787842690944672,2.044891595840454,6.1999999999999975,0.22469711303710938,17.299999999999997,127,117,10
105,0.372987721800061,0.34691689752716165,0.0,2.743383765220642,1.576281026005745,6.1999999999999975,0.19530797004699707,12.4,119,107,12
106,0,0,0,0,0,0,0,0,0,0,0
107,1.1441688336680205,0.10016742116155972,0.7205541358442416,2.2662205696105957,1.471209704875946,6.799999999999997,0.21372699737548828,16.700000000000003,113,103,10
108,0.36120375549368167,0.5235987755982988,0.21866894587394198,3.231426954269409,1.1795095652341843,6.499999999999997,0.2212390899658203,11.1,113,102,11
109,1.044169055361146,0,1.39408747072486,0.8657996654510498,1.92811918258667,6.1999999999999975,0.20293092727661133,28.799999999999994,142,124,18
110,0.540419500270584,0.14046141470985582,0.4795192919925962,1.0,1.8279207944869995,6.799999999999997,0.19962215423583984,15.3,113,99,14
111,0,0,0,0,0,0,0,0,0,0,0
112,2.152701444934782,1.5707963267948966,1.7601663767707412,1.4445152878761292,1.811835527420044,7.399999999999997,0.20935797691345215,14.4,124,108,16
113,1.3494818844471055,1.5707963267948966,1.0873493252276978,2.0362576842308044,1.493157982826233,7.099999999999997,0.16886401176452637,30.499999999999993,142,119,23
114,0.5317240672588056,1.5707963267948966,0.7531512809621945,2.2420722246170044,2.0261698961257935,6.799999999999997,0.2160358428955078,12.7,120,107,13
115,1.2827408797442708,0.2423658510389632,0.7853981633974486,1.658897578716278,2.7212796211242676,6.499999999999997,0.21918702125549316,14.0,149,131,18
116,0,0,0,0,0,0,0,0,0,0,0
117,1.2087089191011684,1.5707963267948966,1.6092389168160846,1.2471606135368347,2.7500134706497192,7.099999999999997,0.22404885292053223,17.0,179,153,26
118,0.9272952180016125,0,0.9272952180016125,1.708493947982788,2.0389885902404785,6.499999999999997,0.20231389999389648,13.6,137,117,20
119,1.710075586331743,0.020001333573390494,1.8925468811915387,3.306154489517212,2.1309328079223633,6.499999999999997,0.2119910717010498,15.5,116,99,17
120,1.132459766936939,0.6944982656265561,0.6435011087932845,2.169300377368927,2.177214741706848,6.799999999999997,0.21500301361083984,23.0,128,112,16
121,1.436474884841928,0.2630222029084689,1.9347752833045406,2.5494152940809727,3.2290163040161133,6.799999999999997,0.22440099716186523,19.400000000000002,184,164,20
122,1.2490457723982547,1.5707963267948966,0.6881449651458826,1.6954776644706726,1.3746004104614258,6.499999999999997,0.20795702934265137,12.7,127,113,14
123,1.5707963267948966,0.12028988239478809,0.3016190462662397,1.518694844096899,2.041122317314148,6.799999999999997,0.21253204345703125,13.5,85,73,12
124,1.5707963267948963,1.5707963267948966,1.8313987185422373,3.541567802429199,1.2540267407894135,6.499999999999997,0.21855711936950684,21.3,161,144,17
125,1.0104364498900538,0.12028988239478808,0.8176450458327026,2.7328745126724243,1.8549203872680664,6.1999999999999975,0.21898293495178223,17.6,111,101,10
126,1.9572338324593208,0.1404614147098558,1.5707963267948966,0.8822858035564423,1.9315700009465218,6.1999999999999975,0.21503305435180664,13.2,118,107,11
127,1.4257546284682912,0.28379410920832787,0.49782233261700126,2.253532290458679,1.6954340487718582,6.499999999999997,0.2228679656982422,14.0,151,132,19
128,2.3458855770461016,0,2.0262473980457902,1.7899789810180664,1.2329967617988586,6.499999999999997,0.21793603897094727,22.4,133,116,17
129,0.5942137038004339,0.08008558003365902,0.5364354576047312,0.6066442430019379,1.7607224881649017,6.1999999999999975,0.21520400047302246,12.4,106,91,15
130,0.38050637711236485,0.80380231893303,0.33109607670413205,2.1452605724334717,2.3523433208465576,6.499999999999997,0.2180309295654297,11.5,96,82,14
131,0.9119902906774204,0,2.356194490192345,0.8541588485240936,0.771821916103363,6.499999999999997,0.21712994575500488,10.9,105,96,9
132,1.1902899496825319,0,1.0303768265243127,2.2741687297821045,2.6245800256729126,6.799999999999997,0.21838688850402832,13.9,136,118,18
133,0,0,0,0,0,0,0,0,0,0,0
134,1.452306367636759,0.45559867339582344,0.8656849786804648,2.3410976827144623,1.0001107387361117,6.499999999999997,0.2262718677520752,19.5,149,129,20
135,1.3775848429470907,1.5707963267948966,0.8861791624821161,1.2634028494358063,1.312798649072647,6.799999999999997,0.2208709716796875,27.9,148,129,19
136,1.2610933822524404,1.5707963267948966,0.9041035005406255,1.2527062892913818,0.8258738368749619,7.099999999999997,0.1995689868927002,15.0,114,101,13
137,0,0,0,0,0,0,0,0,0,0,0
138,1.570796326794896,0.04001067435398893,2.297438667476622,2.272750735282898,0.69504714012146,6.499999999999997,0.21827006340026855,29.299999999999994,107,90,17
139,0.6881449651458826,1.5707963267948966,1.7818896600176426,1.4928520321846008,1.800599217414856,6.799999999999997,0.20865201950073242,20.699999999999996,129,118,11
140,0.32175055439664224,0.2837941092083278,0.30288486837497147,2.333183169364929,1.5606255531311035,6.1999999999999975,0.22414207458496094,15.1,110,100,10
141,0.9129077216126865,0.14046141470985582,0.45545107125089357,1.374627485871315,2.265861392021179,6.499999999999997,0.22459197044372559,11.4,77,62,15
142,1.1722738811284765,0,0.9272952180016123,2.752317428588867,3.2409377098083496,6.499999999999997,0.2159280776977539,13.600000000000001,117,104,13
143,0.02083032003621709,0,0.02040533068653809,0.5,1.627004623413086,2.0,0,1.4,12,13,0
144,0.4899573262537284,0,0.45145309155255436,1.3203717768192291,0.8034446239471436,6.499999999999997,0.19572782516479492,15.1,79,71,8
145,0.9928943898326511,1.5707963267948966,1.6539375586833378,1.6903043389320374,1.8882347345352173,6.499999999999997,0.20234990119934082,14.2,116,103,13
146,0.7209713239718948,0.020001333573390494,0.8253768505207384,1.4856817126274109,1.7816542387008667,6.499999999999997,0.22016119956970215,9.9,87,76,11
147,0,0,0,0,0,0,0,0,0,0,0
148,0.7008544078844502,0.04001067435398893,0.16076274062583468,1.5479334071278572,0.5820818766951561,6.499999999999997,0.21889400482177734,121.5,88,78,10
149,1.596431735316574,0.020001333573390494,1.5974566751694945,1.407142199575901,1.3631483912467957,6.499999999999997,0.20154285430908203,20.0,97,89,8
150,1.0460005551447893,0.12028988239478809,0.809783572570167,1.8245213627815247,1.6493531465530396,6.1999999999999975,0.2033829689025879,16.0,126,111,15
151,1.4288992721907325,1.5707963267948966,1.9222411207984484,1.5,1.179482102394104,6.799999999999997,0.2214498519897461,27.799999999999997,144,123,21
152,0.8836721166534577,0,0.7727406115633965,1.7506594061851501,1.3548890352249146,6.499999999999997,0.22526812553405762,11.5,97,84,13
153,0,0,0,0,0,0,0,0,0,0,0
154,0.737815060120465,1.5707963267948966,0.16076274062583476,3.045365333557129,1.6951977014541626,6.799999999999997,0.22390198707580566,32.099999999999994,134,122,12
155,0,0,0,0,0,0,0,0,0,0,0
156,1.6176370397108661,1.5707963267948966,1.4951831835580667,1.8648481965065002,0.8674774765968323,7.099999999999997,0.2224597930908203,12.9,106,92,14
157,3.141592653589793,1.5707963267948966,3.141592653589793,4.076225280761719,3.7747085094451904,6.799999999999997,0.2365429401397705,19.7,149,130,19
158,0.7036137827794524,0,0.7531512809621945,1.2548115849494934,0.770985335111618,6.499999999999997,0.2026231288909912,15.9,81,70,11
159,1.0007558630951865,0.04001067435398893,0.7188299996216245,1.6970102787017822,0.9530506432056427,6.499999999999997,0.2191169261932373,12.5,109,96,13
160,1.5301682891135235,1.5707963267948966,1.021421842023346,2.139906644821167,2.115595817565918,6.499999999999997,0.22043800354003906,11.4,129,114,15
161,1.0824623757384912,1.5707963267948966,0.7266423406817256,3.3072495460510254,0.9719411972910166,6.799999999999997,0.22031497955322266,15.2,144,124,20
162,0.33787818824027843,0.32572948729463025,0.2683662109059069,1.4054870009422302,1.8943488597869873,6.499999999999997,0.22504901885986328,19.599999999999998,101,88,13
163,0,0,0,0,0,0,0,0,0,0,0
164,3.141592653589793,0.5006547124045881,3.141592653589793,0.7171807438135147,1.5,6.499999999999997,0.22186493873596191,9.7,90,78,12
165,0.6777082925646277,0.3469168975271618,0.6777082925646277,2.7750476598739624,0.7903283387422562,6.499999999999997,0.20497703552246094,16.7,101,90,11
166,1.6142472221864275,0,1.5707963267948966,1.6921635270118713,1.3601851761341095,2.3,0,3.0,74,73,2
167,0.9272952180016123,0.04001067435398893,1.5707963267948966,1.530564546585083,1.4652734994888306,6.499999999999997,0.21696090698242188,12.2,89,82,7
168,1.6666554739049098,1.5707963267948966,1.5707963267948966,1.5813861787319183,0.946155920624733,6.799999999999997,0.2230210304260254,21.199999999999996,108,93,15
169,3.0981417581982624,0,2.9168814851751503,1.9830564260482788,1.9018458127975464,6.1999999999999975,0.2382819652557373,14.8,92,86,6
170,1.06369782240256,1.5707963267948966,0.3587706702705724,1.3282414972782135,1.2060856372117996,6.1999999999999975,0.20449519157409668,13.4,104,94,10
171,0,0,0,0,0,0,0,0,0,0,0
172,1.0358412530088004,1.5707963267948966,1.0358412530088004,2.9605185985565186,1.7116567492485046,6.499999999999997,0.21913814544677734,18.6,101,84,17
173,0.3851575063634742,0.6435011087932844,0.3217505543966422,1.0209789406508207,0.8802928626537323,6.499999999999997,0.22188878059387207,24.199999999999996,91,79,12
174,0.7597627548757709,0.1404614147098558,0.6640461628266847,1.6132607758045197,1.3222777843475342,6.499999999999997,0.2198657989501953,17.9,91,74,17
175,1.5707963267948966,1.5707963118937354,0.844153986113171,2.3210098147392273,2.4812008142471313,6.799999999999997,0.2155449390411377,23.0,134,115,19
176,1.4432867685796584,0.3046926540153975,1.0873493252276976,1.5012714862823486,1.7398761510849,6.499999999999997,0.2216331958770752,13.7,103,93,10
177,1.6760398344236676,0.3046926540153975,1.4114446858909797,2.8447937965393066,1.6167885065078735,6.1999999999999975,0.19615387916564941,13.8,113,100,13
178,1.5707963267948966,0,1.0121970114513343,1.5959486961364746,1.0,6.499999999999997,0.19888687133789062,14.0,95,87,8
179,1.2618655828711551,1.5707963267948966,1.1807482545314472,1.1761916279792786,1.5,6.799999999999997,0.22501921653747559,20.0,137,124,13
180,1.8692952583810754,1.5707963267948966,2.0940746489268713,1.3918404877185822,1.6516959071159363,6.1999999999999975,0.22810792922973633,10.2,129,117,12
181,1.5350972141155723,1.5707963267948966,1.9347752833045406,1.0219914857298136,2.544018268585205,7.399999999999997,0.2047419548034668,16.2,120,103,17
182,1.3473197256542637,0,0.8288490587889792,1.664840817451477,0.8997886180877686,6.799999999999997,0.21339917182922363,30.49999999999999,155,136,19
183,0.4444192099010989,0.6687427032023717,0.1343214419529684,1.1625459790229797,1.2613450437784195,6.499999999999997,0.2062540054321289,18.3,110,92,18
184,1.1420182993488803,0,0.8058034940839864,1.0772358179092407,1.0029634218662977,6.499999999999997,0.2226390838623047,13.5,80,70,10
185,0.4398425828157363,0.2837941092083278,0.7266423406817258,0.9937490224838257,2.501373291015625,7.099999999999997,0.21502900123596191,17.7,123,107,16
186,0.594213703800434,0.6435011087932845,0.6632029927060934,1.9749659299850464,2.0366135835647583,6.799999999999997,0.16893792152404785,13.0,105,89,16
187,1.1341691669813552,0.1001674211615598,0.8486049952949087,1.1193528175354004,3.0647571086883545,6.1999999999999975,0.21127986907958984,14.5,120,110,10
188,0.9629943306809363,1.3704614844717764,0.6593100683328578,1.0662132799625397,1.8191158771514893,6.499999999999997,0.21553492546081543,14.3,106,89,17
189,0.8308214428190255,0.14046141470985582,0.5713374798336268,1.1086067855358124,2.163684129714966,6.499999999999997,0.22544384002685547,19.900000000000002,143,122,21
190,1.2291808361470895,1.5707963267948966,1.1071487177940904,1.0075125694274902,2.085246205329895,6.1999999999999975,0.21781301498413086,13.5,134,116,18
191,0,0,0,0,0,0,0,0,0,0,0
192,1.4013832829052784,1.5707963267948966,0.9900399732272264,2.1581913232803345,1.3940450549125671,6.799999999999997,0.20801305770874023,22.099999999999998,117,100,17
193,0.9367736071314746,0.9972832223717998,0.7431697612844463,3.625359296798706,3.0090768337249756,6.499999999999997,0.22174310684204102,26.299999999999997,114,99,15
194,1.3876855095324125,1.5707963267948966,0.09966865249116269,2.242909550666809,1.7890393733978271,6.499999999999997,0.22101306915283203,16.200000000000003,107,94,13
195,0.372987721800061,0.34691689752716165,2.2896263264165206,1.599570631980896,1.8356907367706299,6.1999999999999975,0.2234477996826172,9.5,88,75,13
196,0.5823529461439833,0.6435011087932844,2.7985687131690895,1.078375905752182,1.7783005833625793,6.799999999999997,0.16965985298156738,14.5,122,109,13
197,3.1415926535897927,1.5707963267948966,2.5535900500422253,1.4821910858154297,1.3574885725975037,6.1999999999999975,0.20251202583312988,17.7,115,103,12
198,1.3608228139327332,0.3257294872946301,0.7641247773733871,1.0011279351310804,3.2204887866973877,6.499999999999997,0.21380209922790527,10.2,75,62,13
199,0.9431669009934024,0,0.9431669009934024,0.5058101271279156,2.4885692596435547,7.099999999999997,0.21715402603149414,17.7,109,96,13
200,2.034443935795703,0.7208187608700896,1.1296168463799159,1.2729951739311218,0.6737490296363831,6.799999999999997,0.22519302368164062,36.39999999999999,115,96,19
201,1.0636978224025597,0,0.933725997519213,2.0867886543273926,1.5314445495605469,6.499999999999997,0.21726417541503906,13.6,103,93,10
202,0,0,0,0,0,0,0,0,0,0,0
203,1.46288383797822,1.5707963118937354,0.9367736071314747,1.5022223761770874,2.7225533723831177,7.099999999999997,0.20570683479309082,-74.19999999999999,169,138,31
204,0,0,0,0.5,1.0024209022521973,2.0,0,0.5,5,6,0
205,0.3217505543966423,0.45559867339582333,0.23923159996366058,0.6875602900981903,0.941898375749588,7.099999999999997,0.20907092094421387,16.1,65,50,15
206,0.5779019369622458,0.41151684606748806,0.5807563535676705,1.584397554397583,1.66450035572052,7.099999999999997,0.22252798080444336,11.7,106,90,16
207,2.214297435588181,0,1.695151321341658,1.3100679516792297,2.497861385345459,6.799999999999997,0.22592496871948242,13.8,113,99,14
208,1.1525719972156674,0.7477626346599208,1.0222469243443686,1.110720932483673,1.3077179789543152,6.499999999999997,0.3227849006652832,37.099999999999994,146,125,21
