Episode_number,max_x_ori,max_y_ori,max_z_ori,max_w_ori,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
14,0.2,-0.5,-0.20000000000000004,-2.800000000000001,0.6508408546447754,-0.8578818857669829,7.399999999999997,0.20020508766174316,40.15000000000005,191,170,21
15,-0.20000000000000004,0.1,-0.20000000000000004,-1.8000000000000005,0.054220062494277965,0.34600980505347256,6.799999999999997,0.19747304916381836,257.1000000000001,152,138,14
16,-0.20000000000000004,0.30000000000000004,-0.30000000000000004,-2.2000000000000006,-0.5216221868991852,0.19220103174448014,6.499999999999997,0.2069699764251709,74.15000000000003,184,165,19
17,-0.4,0.4,-0.7,-2.800000000000001,0.6826827883720398,0.6563063979148864,6.499999999999997,0.21105194091796875,63.400000000000006,168,154,14
18,0.30000000000000004,1.7000000000000004,0.5,-2.0000000000000004,0.6580100774765014,0.30486699044704435,6.499999999999997,0.1971750259399414,58.250000000000014,173,155,18
19,-0.4,-0.5,-0.30000000000000004,-2.2000000000000006,0.132383494079113,0.2902710407972336,6.1999999999999975,0.20316600799560547,592.4999999999999,182,161,21
20,-0.20000000000000004,0.4,-0.30000000000000004,-1.7000000000000004,0.6800301492214202,-0.3963442116975784,6.1999999999999975,0.21370410919189453,362.20000000000005,163,147,16
21,0.4,-0.5,0.5,-2.2000000000000006,0.5660491943359375,0.31577596068382263,6.1999999999999975,0.1988201141357422,948.4500000000002,170,158,12
22,0.30000000000000004,0.5,0.5,-1.5000000000000002,-0.8036834478378296,0.5446687400341034,6.799999999999997,0.21297621726989746,20.476726369771107,156,141,15
23,0.30000000000000004,0.7999999999999999,0.7,-1.7000000000000004,-0.47777116298675537,0.31458902806043626,6.799999999999997,0.16369295120239258,59.60000000000003,157,144,13
24,-0.30000000000000004,0.6,-0.30000000000000004,-1.0999999999999999,0.3799179166555404,0.2676104873418808,6.499999999999997,0.15571093559265137,249.65,113,103,10
25,-0.10000000000000003,-0.30000000000000004,0.4,-2.2000000000000006,-0.1896175593137741,0.3848256528377533,6.799999999999997,0.22091388702392578,146.25000000000006,145,131,14
26,0.2,-0.10000000000000003,-0.7,-2.600000000000001,0.641076385974884,0.21617768704891205,7.099999999999997,0.21212482452392578,134.35000000000002,164,150,14
27,0.2,0.5,0.1,-2.0000000000000004,-0.5280871748924255,-0.2340935915708542,6.499999999999997,0.2196669578552246,152.30000000000007,181,162,19
28,0.30000000000000004,0.7999999999999999,-0.30000000000000004,-1.4000000000000001,1.2300872325897219,-0.7937295794486999,6.799999999999997,0.2104170322418213,-51.08113240955542,144,125,19
29,-0.30000000000000004,-0.7999999999999999,-0.30000000000000004,-2.1000000000000005,-0.10020726323127746,0.38623423576354976,6.499999999999997,0.20872211456298828,257.9500000000001,162,142,20
30,0.1,0.2,0.30000000000000004,-1.7000000000000004,-0.36262595653533936,0.32198203206062315,6.1999999999999975,0.19643688201904297,355.29999999999995,128,118,10
31,0.1,0.2,0.30000000000000004,-1.7000000000000004,-0.36262595653533936,0.32198203206062315,6.1999999999999975,0.19643688201904297,355.29999999999995,128,118,10
32,0.30000000000000004,0.19999999999999998,0.4,-1.8000000000000005,0.07483847439289093,-0.3199020534753799,6.799999999999997,0.20253586769104004,146.99999999999997,144,124,20
33,0.2,-0.30000000000000004,0.6,-2.400000000000001,0.20572496056556702,0.20403699325397612,6.499999999999997,0.20856904983520508,472.50000000000006,139,130,9
34,0.6,-0.5,-0.30000000000000004,-2.1000000000000005,0.43350322842597966,-0.08433427810668945,6.799999999999997,0.1951768398284912,147.1,147,133,14
35,0.09999999999999998,-0.6,0.6,-1.2,0.6083461791276932,-2.775075912475586,6.499999999999997,0.2161400318145752,-71.24001553989837,167,149,18
36,-0.30000000000000004,0.09999999999999998,0.5,-0.9999999999999999,0.05364376902580262,0.5098266005516052,6.799999999999997,0.21719694137573242,253.14999999999998,115,103,12
37,-0.4,0.5,0.2,-2.1000000000000005,-0.11826831847429276,0.5304727017879486,6.499999999999997,0.21145009994506836,360.1500000000001,162,143,19
38,1.3,0.2,-0.20000000000000004,-3.0000000000000013,0.24454850256443025,-0.9402588844299317,6.799999999999997,0.20018386840820312,-279.3035020652996,226,204,22
39,-0.1,0.30000000000000004,0.30000000000000004,-1.6000000000000003,0.06932034380733967,0.3422577969729901,6.799999999999997,0.1943039894104004,143.7,128,117,11
40,0.9999999999999999,-0.20000000000000004,-0.20000000000000004,-1.6000000000000003,-0.8953529000282288,-0.6088380992412566,6.499999999999997,0.20825600624084473,55.576022008731414,147,136,11
41,0.7,-0.5,1.0999999999999999,-2.500000000000001,-0.316088829934597,-0.6742265224456787,6.1999999999999975,0.21295905113220215,73.95000000000007,180,160,20
42,0.4,0.5,0.9999999999999999,-1.2,-0.32153569608926774,-0.5377516150474548,6.799999999999997,0.21163296699523926,139.49999999999997,115,102,13
43,0.7999999999999999,-2.7755575615628914e-17,0.5,-2.500000000000001,0.795468807220459,0.2556974746286869,6.499999999999997,0.21475505828857422,65.85,157,142,15
44,0.7999999999999999,0.5,0.7999999999999999,-0.7999999999999999,0.13108223676681519,-0.37646889090538027,6.799999999999997,0.20659708976745605,143.64999999999998,132,112,20
45,0.7,0.4,-0.4,-3.2000000000000015,-0.8862009167671203,0.5234126508235931,6.1999999999999975,0.21189212799072266,63.000000000000014,196,173,23
46,0.7,0.4,-0.4,-3.2000000000000015,-0.8862009167671203,0.5234126508235931,6.1999999999999975,0.21189212799072266,63.000000000000014,196,173,23
47,0.30000000000000004,-0.4,-1.3,-1.7000000000000004,0.30421759784221647,-0.31540757417678833,6.1999999999999975,0.16191506385803223,691.6,146,131,15
48,-0.5,-0.30000000000000004,-0.30000000000000004,-1.9000000000000006,-0.5254849195480347,0.04212219864130021,6.1999999999999975,0.19152498245239258,43.7679516134863,141,122,19
49,-0.30000000000000004,0.4,-0.30000000000000004,-2.2000000000000006,0.19170388132333757,0.29586678743362427,6.799999999999997,0.20904994010925293,692.0500000000002,120,103,17
50,1.0999999999999999,-0.6,0.09999999999999998,-1.0999999999999999,0.582304835319519,-1.3116204738616943,6.499999999999997,0.19642877578735352,-104.80398137308696,138,120,18
51,-0.30000000000000004,-0.20000000000000004,0.5,-1.5000000000000002,0.6197857618331909,-0.12391748279333115,6.499999999999997,0.21453094482421875,142.04999999999998,150,135,15
52,-0.4,0.2,0.5,-1.5000000000000002,0.7203604578971863,-0.08962549269199371,6.799999999999997,0.203751802444458,47.95000000000002,117,102,15
53,0.7999999999999999,0.9999999999999999,0.4,-1.0999999999999999,-1.4533401489257813,0.33349691256880765,6.1999999999999975,0.2119910717010498,-40.29803708134406,137,118,19
54,-0.6,0.5,0.6,-1.7000000000000004,0.8247166037559509,-0.2061597764492035,6.499999999999997,0.20813894271850586,63.45,116,100,16
55,-0.10000000000000003,-0.30000000000000004,-0.30000000000000004,-1.4000000000000001,-0.501922070980072,-0.14398181438446045,6.499999999999997,0.19086599349975586,54.950000000000024,112,96,16
56,0.19999999999999998,0.19999999999999998,0.5,-1.5000000000000002,0.4248884320259094,0.23188407719135284,6.799999999999997,0.19983696937561035,148.6,143,125,18
57,0.4,0.2,0.2,-1.6000000000000003,-0.3297711670398712,-1.2343634366989136,6.1999999999999975,0.20543599128723145,82.41463261536168,129,116,13
58,0.4,0.2,0.2,-1.6000000000000003,-0.3297711670398712,-1.2343634366989136,6.1999999999999975,0.20543599128723145,82.41463261536168,129,116,13
59,0.30000000000000004,0.5,-0.20000000000000004,-1.8000000000000005,-0.1590596079826355,0.7530524015426635,6.499999999999997,0.1950080394744873,145.4,149,131,18
60,0.30000000000000004,0.5,-0.20000000000000004,-1.8000000000000005,-0.1590596079826355,0.7530524015426635,6.499999999999997,0.1950080394744873,145.4,149,131,18
61,0.4,0.8999999999999999,0.9999999999999999,-1.2,0.2465385839343071,0.6751035213470459,6.1999999999999975,0.21836185455322266,85.0,106,95,11
62,0.4,0.8999999999999999,0.9999999999999999,-1.2,0.2465385839343071,0.6751035213470459,6.1999999999999975,0.21836185455322266,85.0,106,95,11
63,-0.20000000000000004,0.19999999999999998,0.7,-1.8000000000000005,0.5403885066509246,-0.6120955348014832,6.799999999999997,0.21709704399108887,37.000000000000014,154,136,18
64,-0.30000000000000004,-0.7,-0.6,-2.500000000000001,0.3832298815250397,0.4189640551805496,6.499999999999997,0.20804786682128906,470.09999999999997,131,115,16
65,0.09999999999999998,0.4,0.0,-1.7000000000000004,0.49757955670356746,0.13998656198382378,6.499999999999997,0.20645499229431152,467.1999999999999,114,100,14
66,0.6,-0.7999999999999999,-0.7,-1.6000000000000003,0.6139319360256195,-0.5056526064872742,7.099999999999997,0.2077038288116455,37.9,144,126,18
67,-0.5,-0.6,0.2,-2.3000000000000007,0.20756382290273906,-0.6734387040138244,6.799999999999997,0.21660113334655762,34.5,134,123,11
68,0.30000000000000004,0.1,0.2,-1.2,0.33025519251823426,0.2,6.499999999999997,0.20033597946166992,359.09999999999997,104,91,13
69,-0.4,0.1,0.4,-1.6000000000000003,-0.5686788916587829,0.2693749576807022,6.499999999999997,0.21368002891540527,45.450000000000045,132,115,17
70,-0.30000000000000004,0.7999999999999999,-2.7755575615628914e-17,-1.6000000000000003,0.28277297914028166,0.8384738087654113,6.799999999999997,0.25432300567626953,27.999999999999993,121,105,16
71,-0.10000000000000003,-0.20000000000000004,0.4,-1.6000000000000003,0.7147133708000183,0.5510321974754333,7.099999999999997,0.20780181884765625,137.34999999999997,140,118,22
72,-0.1,-0.30000000000000004,0.6,-0.5,-0.5543652772903442,0.10543252974748613,6.799999999999997,0.22102594375610352,51.6,81,71,10
73,0.2,0.6,0.30000000000000004,-1.3,-0.42384096384048464,0.4649022281169891,6.499999999999997,0.21240592002868652,47.350000000000016,127,110,17
74,0.4,-0.7,-0.10000000000000003,-1.7000000000000004,0.26383857131004335,0.4767262041568756,6.799999999999997,0.22260212898254395,135.64999999999998,112,104,8
75,0.4,0.6,-0.2,-0.5,0.369756144285202,-0.45396262407302856,6.1999999999999975,0.20049476623535156,154.95,77,68,9
76,0.4,0.6,-0.2,-0.5,0.369756144285202,-0.45396262407302856,6.1999999999999975,0.20049476623535156,154.95,77,68,9
77,0.4,-0.6,0.5,-0.9999999999999999,0.27717376202344896,0.07789251953363419,6.1999999999999975,0.20948410034179688,574.85,104,94,10
78,0.4,0.6,-0.2,-0.5,0.369756144285202,-0.45396262407302856,6.1999999999999975,0.20049476623535156,154.95,77,68,9
79,0.2,0.1,-0.20000000000000004,-0.9999999999999999,-0.6525755882263183,-0.6117540597915649,6.799999999999997,0.21108007431030273,33.14999999999999,85,75,10
80,0.30000000000000004,-0.20000000000000004,-0.2,-0.7,0.10292455255985261,0.30000000000000004,6.499999999999997,0.20951318740844727,241.64999999999998,72,65,7
81,0.30000000000000004,0.09999999999999998,-0.10000000000000003,-1.2,0.7438984513282776,0.4788973212242126,7.099999999999997,0.2153010368347168,42.850000000000044,143,116,27
82,-0.20000000000000004,0.7,0.6,-1.5000000000000002,0.8480173945426941,0.49656618833541866,6.1999999999999975,0.21990609169006348,101.69999999999999,111,99,12
83,-0.5,0.7,-2.7755575615628914e-17,-0.8999999999999999,0.3270067036151886,-0.4810715317726135,6.499999999999997,0.22012114524841309,60.10000000000001,107,93,14
84,0.2,0.5,0.4,-1.5000000000000002,0.27416980266571045,-0.2946061998605728,6.499999999999997,0.20677781105041504,143.05,118,100,18
85,0.30000000000000004,0.7,-0.7,-1.7000000000000004,0.563751220703125,0.763810396194458,7.099999999999997,0.21001100540161133,55.70000000000002,128,109,19
86,0.4,0.5,0.2,-2.400000000000001,-0.7609527647495269,-0.6594220399856567,6.1999999999999975,0.21683716773986816,72.7515646904479,152,135,17
87,0.4,-0.7999999999999999,-0.5,-1.6000000000000003,0.3507575988769531,-0.13463304415345193,6.499999999999997,0.214339017868042,806.8500000000001,131,112,19
88,0.30000000000000004,-0.5,-0.8999999999999999,-2.3000000000000007,0.9518064022064209,0.5576749205589294,7.399999999999997,0.2046668529510498,22.968487694896183,166,145,21
89,0.30000000000000004,0.5,-0.30000000000000004,-1.9000000000000006,-0.2455395519733429,0.3842445567250252,6.499999999999997,0.16263985633850098,470.95000000000005,126,115,11
90,0.30000000000000004,0.5,-0.30000000000000004,-1.9000000000000006,-0.2455395519733429,0.3842445567250252,6.499999999999997,0.16263985633850098,470.95000000000005,126,115,11
91,-0.20000000000000004,0.4,0.5,-1.5000000000000002,0.5780988931655884,0.8534196138381958,6.799999999999997,0.21688008308410645,20.749999999999996,97,84,13
92,0.2,0.2,-0.7,-1.9000000000000006,-0.23692111670970917,0.5331035375595092,6.799999999999997,0.165330171585083,350.19999999999993,116,100,16
93,0.30000000000000004,-0.20000000000000004,-0.6,-1.5000000000000002,0.31267345547676084,0.6930452406406402,7.399999999999997,0.21601200103759766,241.8499999999999,111,94,17
94,-0.10000000000000003,-0.4,-0.20000000000000004,-2.9000000000000012,-1.1324577331542969,1.9590605258941651,6.499999999999997,0.21833515167236328,-216.66760317691617,148,129,19
95,0.4,-0.4,0.6,-1.5000000000000002,0.3848636746406555,0.5626559853553772,6.499999999999997,0.2154219150543213,367.3,135,110,25
96,0.4,-0.5,-0.10000000000000003,-1.5000000000000002,0.1851412633433938,-0.06550469994544983,7.099999999999997,0.21652913093566895,254.89999999999998,118,99,19
97,0.2,0.5,0.30000000000000004,-1.2,-0.23109745979309082,0.4913820683956146,6.499999999999997,0.2139577865600586,136.49999999999997,94,81,13
98,0.6,0.2,-0.20000000000000004,-1.4000000000000001,0.5820292055606842,-0.24811406433582306,6.799999999999997,0.14844799041748047,146.79999999999998,122,96,26
99,0.7,0.30000000000000004,0.5,-0.7999999999999999,0.28411959707736967,0.41434669792652135,7.099999999999997,0.20209193229675293,137.34999999999997,90,79,11
100,-0.30000000000000004,0.6,0.30000000000000004,-1.2,-0.5112724959850311,0.48837924003601074,7.099999999999997,0.2061309814453125,39.14999999999999,114,94,20
101,0.4,-0.30000000000000004,-2.7755575615628914e-17,-1.0999999999999999,-0.3173314809799195,1.3303209304809571,6.1999999999999975,0.21215009689331055,-4.598626468948339,91,79,12
102,0.2,-2.7755575615628914e-17,0.30000000000000004,-1.2,-0.1798512190580368,-0.9052948236465453,6.499999999999997,0.2174549102783203,-24.42582296469269,100,88,12
103,-0.30000000000000004,0.7,-0.20000000000000004,-1.6000000000000003,-0.14082759618759155,0.304555332660675,6.499999999999997,0.21702194213867188,357.79999999999995,115,102,13
104,0.7999999999999999,0.30000000000000004,-0.2,-1.6000000000000003,-0.2812210023403168,-1.2506542444229125,6.1999999999999975,0.2078080177307129,-41.587639533993936,111,98,13
105,-0.20000000000000004,0.2,0.09999999999999998,-1.6000000000000003,-0.11457505226135253,0.8530417799949646,7.099999999999997,0.20413804054260254,48.35,92,77,15
106,-0.2,0.30000000000000004,-0.5,-2.0000000000000004,1.023513388633728,-0.4993122577667236,7.099999999999997,0.2210228443145752,-18.18412331081843,129,112,17
107,-0.1,-0.2,-0.5,-0.9999999999999999,-0.2843207120895386,0.3212022840976715,6.1999999999999975,0.21705293655395508,791.2,71,62,9
108,0,0,0,0,0,0,0,0,0.5,0,1,0
109,-0.5,-0.20000000000000004,0.7999999999999999,-1.6000000000000003,0.5339462161064148,0.05866216868162155,6.499999999999997,0.218034029006958,60.50000000000003,120,103,17
110,0.2,-2.7755575615628914e-17,0.2,-0.7,-0.3698253929615021,-0.25258142352104185,6.499999999999997,0.22240805625915527,134.24999999999997,81,66,15
111,-0.2,0.2,-0.2,-1.7000000000000004,-0.5693522691726685,-0.4012636780738831,6.499999999999997,0.21413397789001465,65.75,94,78,16
112,0.2,0.7,0.30000000000000004,-1.7000000000000004,0.7912092924118042,0.3237133026123047,6.1999999999999975,0.21900391578674316,63.94999999999999,130,115,15
113,0.2,0.7,0.30000000000000004,-1.7000000000000004,0.7912092924118042,0.3237133026123047,6.1999999999999975,0.21900391578674316,63.94999999999999,130,115,15
114,-0.4,-0.2,-0.10000000000000003,-0.6,-0.4843698740005493,0.05966929569840432,6.799999999999997,0.22830891609191895,28.54999999999999,91,80,11
115,-0.7999999999999999,-0.20000000000000004,-0.5,-1.3,0.056771960854530346,0.046905938535928726,6.499999999999997,0.21893596649169922,248.34999999999997,100,82,18
116,-0.4,0.2,0.2,-1.3,-0.04799719154834747,0.2447811521589756,6.1999999999999975,0.224290132522583,466.29999999999995,93,80,13
117,-0.4,0.2,0.2,-1.3,-0.04799719154834747,0.2447811521589756,6.1999999999999975,0.224290132522583,466.29999999999995,93,80,13
118,0.30000000000000004,-0.4,-0.5,-0.8999999999999999,0.7297576069831848,-0.172206848859787,6.799999999999997,0.22235703468322754,125.19611954997481,112,94,18
119,0.30000000000000004,0.7,0.30000000000000004,-1.3,0.19347098469734192,-0.5591750860214233,6.499999999999997,0.2165207862854004,252.24999999999997,78,62,16
120,0.6,0.7,0.4,-1.8000000000000005,0.39301866888999937,0.6840283632278442,7.099999999999997,0.21806120872497559,61.95,159,135,24
121,0.30000000000000004,0.5,-0.30000000000000004,-1.3,0.6473267197608947,0.2873574987053871,6.799999999999997,0.18835115432739258,44.650000000000034,128,105,23
122,-0.7999999999999999,-0.8999999999999999,-0.5,-0.9999999999999999,0.2185569018125534,0.7427991032600403,6.799999999999997,0.18885087966918945,29.349999999999994,145,126,19
123,0.2,-0.4,0.5,-1.9000000000000006,-0.3221574783325195,-0.24796061217784882,6.499999999999997,0.18990206718444824,468.09999999999997,108,91,17
124,0.6,-0.30000000000000004,0.4,-1.2,0.22808044254779816,0.43062327504158016,7.099999999999997,0.1913599967956543,691.1000000000003,107,94,13
125,0.6,0.2,0.0,-1.0999999999999999,0.3687812954187393,0.4066291809082031,6.1999999999999975,0.1385478973388672,686.9000000000001,91,78,13
126,0.30000000000000004,0.30000000000000004,-0.20000000000000004,-0.6,0.1051635866984725,0.546698522567749,6.799999999999997,0.13474607467651367,467.20000000000005,94,83,11
127,-0.7999999999999999,1.2,0.2,-1.5000000000000002,-0.8189994692802429,0.21358716655522586,6.799999999999997,0.14423012733459473,70.44999999999999,143,123,20
128,-0.30000000000000004,-0.20000000000000004,0.4,-1.2,0.9218616485595703,0.3307123646140099,6.499999999999997,0.18900108337402344,24.449999999999992,90,81,9
129,0.2,0.2,0.09999999999999998,-1.3,-0.41320892572402956,0.19108803421258927,6.499999999999997,0.18672609329223633,462.75000000000006,84,73,11
130,-0.30000000000000004,0.5,0.30000000000000004,-1.5000000000000002,0.017918108403682714,0.43264421820640564,7.399999999999997,0.1523129940032959,145.74999999999994,113,97,16
131,-0.10000000000000003,-0.10000000000000003,0.6,-1.0999999999999999,-0.11190415173768997,-1.303201365470886,7.399999999999997,0.13837480545043945,-27.294112279926882,105,86,19
132,0.30000000000000004,0.5,0.5,-1.6000000000000003,0.10042679999023676,-0.6312986016273499,6.799999999999997,0.1859579086303711,797.2000000000003,105,87,18
133,0.6,-0.6,0.1,-1.5000000000000002,0.2141740471124649,0.5182119786739349,6.499999999999997,0.13940119743347168,682.1000000000001,97,87,10
134,0.2,-0.6,0.1,-1.0999999999999999,-0.21337254345417023,-0.4274126887321472,6.799999999999997,0.19946503639221191,133.69999999999993,88,75,13
135,0.4,0.1,-0.30000000000000004,-1.9000000000000006,0.23737838566303254,0.21876290291547776,6.799999999999997,0.13694286346435547,242.79999999999993,92,80,12
136,0.30000000000000004,-0.10000000000000003,0.4,-1.8000000000000005,-1.2233963012695312,-1.0242619276046754,6.499999999999997,0.18779897689819336,-131.1499148436685,142,118,24
137,0.0,-0.30000000000000004,0.8999999999999999,-1.3,0.3634712159633636,-0.3251491397619247,6.1999999999999975,0.15293002128601074,681.5,79,71,8
138,0.1,0.2,0.30000000000000004,-1.0999999999999999,-0.15007969066500665,0.7045187950134277,6.1999999999999975,0.13741087913513184,676.2,80,70,10
139,0.1,0.2,0.30000000000000004,-1.0999999999999999,-0.15007969066500665,0.7045187950134277,6.1999999999999975,0.13741087913513184,676.2,80,70,10
140,0.30000000000000004,-0.1,-0.6,-1.2,0.38358792364597316,-0.1284284144639969,6.499999999999997,0.13987302780151367,354.25,98,84,14
141,0.7,0.30000000000000004,0.5,-1.2,-0.6860976815223694,1.232802724838257,6.799999999999997,0.18733501434326172,-23.967779491873976,115,96,19
142,0.3,-0.20000000000000004,0.4,-1.0999999999999999,0.41498768925666807,-0.2063748523592949,6.499999999999997,0.18985295295715332,357.25,104,86,18
143,-2.7755575615628914e-17,0.6,-0.2,-1.3,0.3815996408462524,-0.08644618839025497,7.099999999999997,0.1462569236755371,798.1000000000001,94,77,17
144,-0.4,0.7,0.2,-0.7999999999999999,-0.3492480456829071,0.21524994373321535,6.499999999999997,0.1927781105041504,138.64999999999998,103,90,13
145,0.30000000000000004,-0.5,0.6,-0.8999999999999999,-0.16562818884849548,0.4928937673568725,6.799999999999997,0.14170098304748535,469.65,103,85,18
146,0.7,0.30000000000000004,0.2,-0.7999999999999999,0.3326531827449799,0.33698973059654236,6.499999999999997,0.18755602836608887,132.99999999999997,72,60,12
147,0.4,-0.1,0.0,-1.9000000000000006,-0.4990553557872772,-0.29938738942146303,6.499999999999997,0.13893890380859375,27.749999999999993,91,78,13
148,-0.30000000000000004,0.5,-0.2,-1.0999999999999999,0.8043051362037659,0.4363071322441101,7.099999999999997,0.1864030361175537,48.39999999999999,98,83,15
149,0.30000000000000004,0.5,-0.6,-1.2,0.9989305734634399,0.8343582034111022,6.799999999999997,0.18909406661987305,-7.562032905498738,134,109,25
150,-0.2,0.1,0.2,-1.5000000000000002,0.7784623026847839,0.16255608797073365,6.799999999999997,0.13502812385559082,27.499999999999993,94,82,12
151,-0.10000000000000003,0.30000000000000004,0.1,-0.8999999999999999,0.20150379389524462,0.5951884567737579,6.1999999999999975,0.18952393531799316,470.65,87,74,13
152,0.4,0.30000000000000004,0.5,-1.7000000000000004,0.2958309695124626,0.032519248127937356,6.499999999999997,0.1389329433441162,580.7500000000001,112,91,21
153,-0.4,0.4,-0.20000000000000004,-1.6000000000000003,-0.7808438539505005,-0.4348775506019592,6.799999999999997,0.13930392265319824,10.089873020148556,123,101,22
154,0.2,-0.30000000000000004,-0.30000000000000004,-1.6000000000000003,-0.3005518913269043,0.14583676010370256,6.799999999999997,0.14199495315551758,682.9500000000002,75,64,11
155,-0.5,-0.20000000000000004,0.2,-1.3,0.5067188799381256,-0.26049840450286865,6.799999999999997,0.14099907875061035,470.1,107,88,19
156,-0.20000000000000004,-0.10000000000000003,0.2,-1.2,0.09481679350137712,-0.2590751349925995,6.499999999999997,0.21114802360534668,250.75,112,95,17
157,0.4,-0.10000000000000003,0.30000000000000004,-0.8999999999999999,-0.7042914986610412,-0.3006480038166046,7.099999999999997,0.14044594764709473,22.5,86,68,18
158,0.4,0.6,0.5,-1.9000000000000006,-0.9355535507202148,0.30009388029575346,7.099999999999997,0.18968415260314941,14.036819270428364,102,82,20
159,0.4,-0.20000000000000004,0.4,-1.3,0.30000000000000004,-0.22632961869239807,6.499999999999997,0.18877601623535156,359.55,117,97,20
160,0.2,-0.1,0.2,-0.9999999999999999,0.2860118806362152,-0.25363185405731203,6.799999999999997,0.18930506706237793,355.6,71,60,11
161,0.4,-0.4,-0.4,-0.6,0.268975168466568,-0.2778817117214203,6.499999999999997,0.19063901901245117,684.6000000000001,93,77,16
162,0.2,0.4,-0.20000000000000004,-1.3,-0.22744382917881012,-0.5234873950481415,7.099999999999997,0.18847393989562988,55.950000000000024,102,83,19
163,-0.20000000000000004,0.2,0.4,-0.6,0.49192044138908386,0.46207008361816404,6.799999999999997,0.1378188133239746,57.44999999999999,75,62,13
164,0.2,0.2,-0.10000000000000003,-1.0999999999999999,0.13574765473604203,-0.5358822345733643,7.099999999999997,0.18785405158996582,28.749999999999993,72,58,14
165,0.2,0.6,0.7,-1.6000000000000003,-0.5990407526493072,0.7832987308502197,6.499999999999997,0.13696599006652832,71.64999999999998,102,90,12
166,-0.30000000000000004,0.2,0.1,-1.4000000000000001,0.06948269158601761,-0.10961006805300713,7.099999999999997,0.14345502853393555,137.49999999999994,88,73,15
167,0.1,-0.5,0.8999999999999999,-1.7000000000000004,0.6716557741165161,-0.13400663435459137,6.799999999999997,0.19429802894592285,63.65000000000001,106,90,16
168,0.30000000000000004,0.5,-0.5,-1.3,-0.6822333335876465,-0.7447169661521912,7.099999999999997,0.1851661205291748,-0.940187335686146,106,87,19
169,-0.4,0.7999999999999999,-0.30000000000000004,-1.2,-0.40716657042503357,0.266831836104393,7.399999999999997,0.18728995323181152,141.09999999999994,107,87,20
170,0.1,0.0,0.7,-0.8999999999999999,0.5589006900787353,-0.4921676814556122,7.099999999999997,0.19290804862976074,24.849999999999998,85,69,16
171,0.4,0.5,0.0,-1.2,0.5719093084335327,0.871340525150299,6.499999999999997,0.13727307319641113,51.68008760802426,76,64,12
172,-0.4,0.2,-0.10000000000000003,-0.7,-0.2283499538898468,-0.28226563334465027,7.099999999999997,0.13696002960205078,134.64999999999992,80,67,13
173,-0.1,0.4,-0.20000000000000004,-1.3,-0.5597093343734741,-0.39231738448143005,6.799999999999997,0.1882319450378418,34.849999999999994,93,79,14
174,0.30000000000000004,-0.2,0.5,-1.2,0.3049741148948669,0.2730237536132336,6.799999999999997,0.14450883865356445,136.54999999999995,94,78,16
175,0.5,-0.7,-0.6,-1.9000000000000006,1.0629454851150513,-0.4776339262723922,7.099999999999997,0.14214086532592773,2.3467501173696874,150,125,25
176,0.09999999999999998,0.2,0.1,-0.9999999999999999,-0.2314189225435257,1.21525936126709,6.499999999999997,0.1369309425354004,2.7549273837071895,84,71,13
